month,minute,Glob irrad,Def_irrad,Temp,RH,Rain Fall,WD,WS
2,1820,0,1,2.5,85.5,0,147.1,2.7
2,1825,-1,0,2.4,85.9,0,162.6,2.8
2,1830,-1,0,2.4,85.9,0,150.3,2.8
2,1835,-1,0,2.2,86.3,0,179.7,2.8
2,1840,-1,0,2.2,86.7,0,142.6,2.9
2,1845,-1,0,2.1,87.2,0,165.8,2.8
2,1850,0,0,2,87.6,0.01,171.5,2.7
2,1855,0,0,2,87.9,0,164.7,2.7
2,1900,0,0,1.9,88,0,168.1,2.7
2,1905,0,0,1.9,88.4,0,179.5,2.7
2,1910,-1,0,1.8,88.7,0,148.6,2.7
2,1915,-1,0,1.8,88.7,0,157.2,2.7
2,1920,0,0,1.7,89.1,0,152.6,2.6
2,1925,-1,0,1.6,89.4,0,165.7,2.7
2,1930,-1,0,1.6,89.8,0.01,188.2,2.7
2,1935,-1,0,1.5,90.1,0,178.7,2.8
2,1940,-1,0,1.5,90.3,0,166.9,2.8
2,1945,-1,0,1.4,90.4,0,192.7,2.9
2,1950,-1,0,1.4,90.6,0,195.1,2.8
2,1955,0,0,1.3,90.8,0,180.2,2.7
2,2000,-1,0,1.4,90.5,0,168,2.8
2,2005,-1,0,1.4,90.5,0,169.1,2.8
2,2010,-1,0,1.3,90.6,0,183.2,2.8
2,2015,-1,0,1.3,90.5,0,183.9,2.8
2,2020,-1,0,1.3,90.1,0,195.6,3
2,2025,-1,0,1.2,90.2,0,207.1,2.9
2,2030,-1,0,1.2,90.1,0,181,3
2,2035,-1,0,1.2,90.1,0,191.6,3
2,2040,-1,0,1.1,90.4,0.01,192.4,2.9
2,2045,-1,0,1.1,90.4,0,181.3,2.8
2,2050,-1,0,1.1,90.5,0.01,166.5,2.8
2,2055,-1,0,1.1,90.5,0.02,170.8,3
2,2100,-1,0,1,90.7,0.01,168.9,3
2,2105,-1,0,1,91.2,0.02,176.8,2.9
2,2110,-1,0,0.9,91.5,0.02,182.9,2.9
2,2115,-1,0,0.9,91.3,0.02,181.7,2.8
2,2120,-1,0,0.9,91.3,0.01,165.4,2.8
2,2125,-1,0,0.9,91.3,0.02,166.4,2.9
2,2130,-1,0,0.9,91.3,0.01,167,2.9
2,2135,-1,0,0.8,91.7,0,167.4,2.8
2,2140,-1,0,0.8,91.9,0.01,181.5,2.9
2,2145,-1,0,0.8,92.1,0.03,157.5,2.8
2,2150,-1,0,0.7,91.8,0.01,158.8,2.9
2,2155,-1,0,0.7,91.7,0.01,153.9,2.9
2,2200,-1,0,0.7,91.8,0.02,150.7,2.9
2,2205,-1,0,0.6,92.1,0.01,149.7,2.9
2,2210,-1,0,0.6,92.2,0.02,141.8,2.9
2,2215,-1,0,0.6,92.1,0.02,172.3,2.9
2,2220,-1,0,0.6,92.1,0.02,173.6,2.8
2,2225,-1,0,0.5,92.3,0.01,178.6,2.8
2,2230,-1,0,0.5,92.2,0.04,180.6,2.9
2,2235,-1,0,0.5,92,0.01,181.4,3
2,2240,-1,0,0.4,91.9,0.01,181.3,3
2,2245,0,0,0.4,92.2,0.02,176.3,2.8
2,2250,-1,0,0.4,92.2,0.02,172.1,2.8
2,2255,-1,0,0.3,92.5,0.01,170.8,2.9
2,2300,-1,0,0.2,92.7,0,169.7,2.9
2,2305,-1,0,0.2,92.9,0.01,182.2,2.8
2,2310,-1,0,0.2,92.7,0,178.8,2.7
2,2315,-1,0,0.1,92.6,0,159.8,2.7
2,2320,-1,0,0.1,92.4,0,158.5,2.6
2,2325,-1,0,0.2,91.7,0,157.6,2.7
2,2330,-1,0,0.2,91.7,0,195.7,2.8
2,2335,-1,0,0.2,91.7,0,170.6,2.7
2,2340,-1,0,0.3,91.4,0,183.2,2.8
2,2345,-1,0,0.3,91.2,0,182.5,2.7
2,2350,-1,0,0.3,91.1,0,187.5,2.6
2,2355,-1,0,0.2,91,0,202.1,2.6
2,2400,-1,0,0.2,91.1,0,191.7,2.6
3,5,-1,0,0.5,72.6,0,175.6,2.3
3,10,-1,0,0.5,72.6,0,189.5,2.3
3,15,-1,0,0.5,72.4,0,194.3,2.3
3,20,-1,0,0.5,72.4,0,177.3,2.3
3,25,-1,0,0.3,73.1,0,175.3,2.3
3,30,-1,0,0.3,73.5,0,200.9,2.2
3,35,-1,0,0.2,73.8,0,201.6,2.2
3,40,-1,0,0,74.3,0,184.4,2.1
3,45,-1,0,0,74.5,0,174.1,2.1
3,50,-1,0,0,74.5,0,199.8,2.2
3,55,-1,0,0,74.4,0,196.9,2.3
3,100,-1,0,-0.2,75.1,0,169.2,2.3
3,105,-1,0,-0.2,75.1,0,189.6,2.2
3,110,-1,0,-0.2,75.4,0,193.9,2.2
3,115,-1,0,-0.2,75,0,195.8,2.3
3,120,-1,0,-0.2,74.9,0,196.8,2.3
3,125,-1,0,-0.2,74.7,0,203.6,2.3
3,130,-1,0,-0.3,74.9,0.01,191.2,2.2
3,135,-1,0,-0.4,75.4,0,187.8,2.1
3,140,-1,0,-0.5,75.8,0,206.5,2.1
3,145,-1,0,-0.5,76.3,0,183.8,2
3,150,-1,0,-0.5,76,0,178.5,2
3,155,-1,0,-0.5,76.2,0,188.1,2
3,200,-1,0,-0.6,76.3,0,194.5,2
3,205,-1,0,-0.6,76.4,0.01,198,1.9
3,210,-1,0,-0.7,76.5,0,202.3,1.9
3,215,-1,0,-0.7,76.7,0,188.1,2
3,220,-1,0,-0.8,77,0,191.9,2
3,225,-1,0,-0.9,77.1,0.01,198.9,1.9
3,230,-1,0,-0.8,77,0,220.4,1.9
3,235,-1,0,-0.9,76.9,0,237.6,1.9
3,240,-1,0,-0.9,77,0,229.6,1.9
3,245,-1,0,-1,77.2,0,224.8,1.9
3,250,-1,0,-1,77.7,0,194.6,1.9
3,255,-1,0,-1,77.9,0,196.1,1.9
3,300,-1,0,-1.1,78.2,0,218.3,2
3,305,-1,0,-1.1,78.3,0,215.5,1.9
3,310,-1,0,-1,78.3,0,212.4,1.7
3,315,-1,0,-1.1,78.3,0,235.1,1.8
3,320,-1,0,-1.2,79,0,226.6,1.8
3,325,-1,0,-1.3,79.2,0,186.7,2
3,330,-1,0,-1.3,79.4,0,184.2,2
3,335,-1,0,-1.3,79.4,0,208.8,2
3,340,-1,0,-1.4,79.3,0,202.4,1.9
3,345,-1,0,-1.4,79.3,0,202.2,2
3,350,-1,0,-1.5,79.7,0,215,2
3,355,-1,0,-1.5,79.7,0,238.5,2
3,400,-1,0,-1.6,79.5,0,210.7,2
3,405,-1,0,-1.6,79.5,0,218.3,2.1
3,410,-1,0,-1.7,79.8,0.01,219.5,2
3,415,-1,0,-1.8,80.3,0,212.1,1.9
3,420,-1,0,-1.8,80.6,0,206.6,2.1
3,425,-1,0,-1.8,80.6,0,209.1,2
3,430,-1,0,-1.9,80.8,0,219.7,1.9
3,435,-1,0,-1.9,80.6,0,198.9,1.9
3,440,-1,0,-2,80.9,0,179.1,2
3,445,-1,0,-2,81.4,0,177.8,2
3,450,-1,0,-2.1,81.5,0,187.1,1.9
3,455,-1,0,-2,81.3,0,215.1,1.9
3,500,-1,0,-2.1,81.6,0,205.9,1.8
3,505,-1,0,-2.1,81.7,0,176.9,1.9
3,510,-1,0,-2.1,81.8,0,188.2,2
3,515,-1,0,-2.1,81.9,0,212,2
3,520,-1,0,-2.2,82.2,0,206.4,2.1
3,525,-1,0,-2.3,82.6,0,158.1,2
3,530,-1,0,-2.3,82.9,0,150.6,2
3,535,-1,0,-2.2,82.6,0,149,1.9
3,540,-1,0,-2.4,83.1,0,133.6,1.9
3,545,-1,0,-2.4,83.5,0,143.7,2.1
3,550,-1,0,-2.4,83.6,0,165.2,1.9
3,555,-1,0,-2.4,83.8,0,198.9,2
3,600,-1,0,-2.4,84.2,0.01,187,1.9
3,605,-1,0,-2.6,84.8,0.01,174.3,2
3,610,-1,0,-2.6,85.3,0.02,190.7,2
3,615,-1,0,-2.6,85.4,0.03,200.7,1.9
3,620,0,1,-2.7,85.7,0.03,193.5,1.9
3,625,1,2,-2.7,86,0.03,226.3,2
3,630,2,3,-2.6,85.9,0.03,201.3,2
3,635,4,4,-2.7,86,0.03,203.9,2.1
3,640,6,5,-2.8,86.1,0.01,190.9,2.1
3,645,9,6,-2.7,86,0,192.3,2
3,650,13,8,-2.8,86,0,214.4,2
3,655,20,10,-2.7,86.2,0,198.6,1.9
3,700,26,11,-2.7,86.4,0,212.2,1.9
3,705,35,14,-2.6,86.2,0.01,230.3,2
3,710,42,15,-2.5,86,0,212.8,2.1
3,715,50,18,-2.4,86,0,202.1,2.2
3,720,59,20,-2.3,86.1,0.01,205,2.2
3,725,67,23,-2.1,85.5,0,191.7,2.3
3,730,77,27,-1.9,85.3,0,201.8,2.3
3,735,90,31,-1.8,84.8,0,200.7,2.3
3,740,105,35,-1.5,84.3,0.01,193.6,2.4
3,745,115,39,-1.4,83.7,0,194.2,2.4
3,750,125,41,-1.2,83.2,0.01,182.1,2.5
3,755,131,43,-1,82.5,0,174.7,2.8
3,800,140,46,-0.8,82,0.01,183.1,2.9
3,805,152,49,-0.6,81.2,0.01,188.2,2.8
3,810,166,54,-0.4,80.4,0.02,164.3,2.9
3,815,179,58,-0.2,79.8,0.01,185.4,2.9
3,820,185,59,-0.1,79.2,0,172.6,3
3,825,188,58,0,78.7,0.01,178.1,3.1
3,830,197,60,0.2,78,0,178.8,3.1
3,835,215,60,0.4,77.2,0.01,179.3,3.2
3,840,230,63,0.6,76.3,0,171.6,3.2
3,845,250,69,0.8,75,0,165.1,3.3
3,850,261,73,1,74.7,0,165.5,3.3
3,855,268,72,1.2,73.9,0.01,163.4,3.4
3,900,279,74,1.4,73.1,0,163.4,3.5
3,905,289,75,1.5,72.4,0,161.7,3.5
3,910,307,75,1.7,71.8,0.02,157,3.5
3,915,320,80,1.9,71,0.01,167.1,3.5
3,920,327,84,2,70.3,0,157.6,3.5
3,925,336,87,2.2,69.8,0,158,3.5
3,930,344,90,2.3,69.3,0.01,160.1,3.5
3,935,354,93,2.5,68.8,0,155.3,3.6
3,940,351,96,2.6,68.5,0,163.9,3.6
3,945,376,103,2.7,67.9,0.01,165.6,3.6
3,950,389,100,2.9,66.9,0,165.8,3.8
3,955,405,103,3,66.3,0.01,166.9,3.7
3,1000,420,105,3.2,65.6,0,165,3.7
3,1005,424,103,3.3,64.7,0,153.9,3.8
3,1010,433,106,3.5,63.7,0,166.5,3.6
3,1015,445,115,3.7,63,0,175,3.8
3,1020,447,115,3.8,62.2,0,156.9,3.8
3,1025,447,116,4,61.6,0,152.6,3.9
3,1030,456,120,4.1,61,0,164.5,3.8
3,1035,465,122,4.3,60.5,0,175.7,3.9
3,1040,474,118,4.5,58.6,0,154.8,3.8
3,1045,482,117,4.6,58.9,0,161.1,4
3,1050,489,120,4.7,58.1,0,152.6,4.1
3,1055,491,112,4.9,57.7,0,161.7,4.1
3,1100,503,110,5,57.1,0,161.9,4.2
3,1105,512,106,5.1,56.5,0,160.7,4.4
3,1110,520,112,5.2,56.3,0,155.1,4.3
3,1115,524,121,5.4,55.6,0,174.2,4.4
3,1120,535,129,5.5,55,0,171.5,4.3
3,1125,533,133,5.6,53.9,0,162.9,4.4
3,1130,541,131,5.8,53.3,0,163.5,4.5
3,1135,542,136,5.9,52.8,0,165.3,4.4
3,1140,558,142,6,52.1,0,148.3,4.5
3,1145,568,142,6.1,51.7,0,152.4,4.5
3,1150,569,147,6.2,51.8,0.01,163.4,4.3
3,1155,568,140,6.2,51.5,0,166.1,4.4
3,1200,575,140,6.3,50.9,0,173.5,4.5
3,1205,591,136,6.4,50.3,0,167.8,4.3
3,1210,596,129,6.5,49.5,0,167,4.4
3,1215,609,134,6.6,49.3,0,170.6,4.4
3,1220,611,138,6.7,49.2,0,174.5,4.4
3,1225,576,143,6.7,48.9,0,180,4.3
3,1230,572,144,6.8,48.2,0,175.2,4.5
3,1235,583,142,7,47.3,0,191.4,4.5
3,1240,566,141,7,46.9,0,182.4,4.4
3,1245,564,144,7,46.4,0,180.5,4.5
3,1250,581,150,7.1,46.1,0,198,4.4
3,1255,577,157,7.2,45.6,0,184,4.5
3,1300,561,165,7.3,45.2,0,187.5,4.6
3,1305,588,161,7.4,44.4,0,173.2,4.6
3,1310,584,156,7.5,44.3,0,190.6,4.7
3,1315,589,151,7.6,43.9,0,185.7,4.8
3,1320,579,145,7.6,43.6,0,181.8,4.6
3,1325,568,140,7.7,43.1,0,180,4.5
3,1330,567,137,7.8,42.9,0,180.6,4.6
3,1335,531,139,7.8,42.7,0,195.2,4.7
3,1340,505,147,7.8,42.3,0,180.9,4.5
3,1345,550,149,7.9,42.3,0.01,177.7,4.4
3,1350,534,149,8,41.9,0,187.8,4.7
3,1355,539,150,8.1,41.2,0,173.8,4.8
3,1400,513,153,8.1,41.1,0,174.7,4.9
3,1405,489,151,8.1,41.1,0,182.8,4.7
3,1410,466,144,8.1,40.8,0,193.5,4.7
3,1415,520,152,8.2,40.4,0,182.3,4.8
3,1420,527,161,8.3,39.9,0.01,176.5,4.8
3,1425,485,153,8.4,39.9,0,180.9,4.9
3,1430,488,137,8.4,39.4,0,179.9,4.8
3,1435,478,134,8.4,39.1,0,186.9,4.8
3,1440,459,138,8.4,39.3,0.04,186.9,4.9
3,1445,446,138,8.4,38.7,0.06,188.1,5.1
3,1450,433,131,8.5,38.4,0,179.3,5.2
3,1455,457,126,8.5,38.3,0.04,180.1,5
3,1500,459,123,8.5,38.2,0,177,5.2
3,1505,447,120,8.6,38.2,0,179.1,5
3,1510,408,115,8.5,38.5,0,181.8,5.2
3,1515,402,117,8.5,38.9,0,183.2,5.1
3,1520,376,116,8.5,38.8,0,180.6,5.2
3,1525,383,120,8.5,38.5,0,181.7,5.4
3,1530,374,117,8.5,38.5,0,187.6,5.4
3,1535,381,112,8.6,38.1,0,192.3,5.3
3,1540,366,110,8.7,38,0,195.1,5.4
3,1545,354,107,8.6,38.1,0,194.6,5.2
3,1550,357,105,8.6,38.3,0,206.7,5.3
3,1555,353,104,8.6,38,0,206.5,5.3
3,1600,339,103,8.6,38.1,0,181.2,5.2
3,1605,335,98,8.6,38,0,185,5.3
3,1610,329,93,8.6,37.9,0,176.3,5.2
3,1615,297,87,8.6,38,0,182.8,5.2
3,1620,278,85,8.6,38.2,0,184.5,5.2
3,1625,269,82,8.5,37.9,0,186.4,5.2
3,1630,254,80,8.5,37.9,0,183,5.2
3,1635,243,75,8.5,37.9,0,184.9,5.1
3,1640,231,72,8.4,38.1,0,184.6,5.2
3,1645,212,70,8.4,38.3,0,182,5.1
3,1650,197,67,8.3,38.8,0,184.3,4.9
3,1655,192,65,8.2,38.8,0,188,5.1
3,1700,171,63,8.2,39,0,190.5,5.2
3,1705,161,60,8.1,38.9,0,188.8,5.3
3,1710,154,58,8,38.9,0,189.6,5.1
3,1715,140,55,8,39.1,0,187.1,5
3,1720,133,52,7.9,39.3,0,184.1,5
3,1725,118,49,7.8,39.5,0,183.1,5
3,1730,108,46,7.7,39.6,0,185.5,4.9
3,1735,105,44,7.6,39.8,0,187.6,5.1
3,1740,93,41,7.6,40.2,0,192.7,4.7
3,1745,84,37,7.5,40.3,0,188.8,4.6
3,1750,75,35,7.4,40.8,0,186.5,4.4
3,1755,66,32,7.3,41,0,198.8,4.4
3,1800,55,29,7.2,41.6,0,176.4,4.5
3,1805,46,26,7,42.1,0,177.2,4.3
3,1810,36,23,6.9,42.7,0,185.6,4.2
3,1815,29,18,6.7,43.4,0,197.1,4.1
3,1820,22,15,6.5,44.6,0,192,3.8
3,1825,16,12,6.3,45.6,0,179.4,3.8
3,1830,11,10,6.2,46.2,0,178.9,3.7
3,1835,8,7,6,46.9,0,185,3.6
3,1840,4,5,5.7,48.1,0,184.5,3.4
3,1845,2,3,5.5,49,0,196.7,3.4
3,1850,1,2,5.4,49.5,0,196.6,3.1
3,1855,0,1,5.3,50.1,0,187.6,3
3,1900,0,0,5.1,51.3,0,175.6,2.9
3,1905,-1,0,4.9,52,0,177.8,2.8
3,1910,-1,0,4.8,51.9,0,177.8,2.9
3,1915,-1,0,4.6,52.5,0.01,182.7,2.9
3,1920,-1,0,4.5,53,0,184.3,2.9
3,1925,-1,0,4.4,53.7,0,181.1,2.9
3,1930,-1,0,4.3,54.5,0,182.5,3.1
3,1935,-1,0,4.2,54.8,0,181.7,3.1
3,1940,-1,0,4.1,55.1,0,181.3,3.1
3,1945,-1,0,4,55.7,0,184.8,3
3,1950,-1,0,3.9,55.9,0,185.1,2.8
3,1955,-1,0,3.9,56.2,0,184.8,2.8
3,2000,-1,0,3.7,57.1,0,181,2.8
3,2005,-1,0,3.5,58,0,187.9,2.9
3,2010,-1,0,3.3,58.6,0,191.3,2.8
3,2015,-1,0,3.2,59.2,0,192.6,2.8
3,2020,-1,0,3.1,59.7,0,189.3,2.7
3,2025,-1,0,2.9,60.4,0,182.5,2.8
3,2030,-1,0,2.9,60.8,0,183.4,2.8
3,2035,-1,0,2.8,60.9,0,191.4,2.8
3,2040,-1,0,2.7,61.4,0,187.1,2.9
3,2045,-1,0,2.5,61.7,0,187.7,2.8
3,2050,-1,0,2.5,61.9,0,188.3,2.7
3,2055,-1,0,2.4,62.3,0,192.8,2.7
3,2100,-1,0,2.4,62.4,0,187.8,2.7
3,2105,-1,0,2.3,62.6,0,193.3,2.7
3,2110,-1,0,2.1,63.2,0,193.8,2.7
3,2115,-1,0,2.1,63.6,0,192.6,2.6
3,2120,-1,0,2,64,0,206.3,2.5
3,2125,-1,0,1.9,64.5,0,207.8,2.6
3,2130,-1,0,1.9,64.9,0,205.1,2.6
3,2135,-1,0,1.8,65.1,0,208.2,2.5
3,2140,-1,0,1.8,65.1,0,211.7,2.6
3,2145,-1,0,1.7,65.6,0,213.3,2.6
3,2150,-1,0,1.5,66.4,0,213,2.6
3,2155,-1,0,1.4,66.8,0.01,201,2.6
3,2200,-1,0,1.4,67,0,205.5,2.5
3,2205,-1,0,1.3,67.1,0,205,2.6
3,2210,-1,0,1.3,66.9,0,220.2,2.5
3,2215,-1,0,1.2,67.2,0,216.1,2.4
3,2220,-1,0,1.2,67.5,0.01,219.1,2.5
3,2225,-1,0,1.1,67.5,0,218.5,2.5
3,2230,-1,0,1.1,67.5,0,207.5,2.5
3,2235,-1,0,1,67.8,0,198.5,2.5
3,2240,-1,0,1,67.8,0,209.3,2.7
3,2245,-1,0,0.9,67.7,0,215.9,2.5
3,2250,-1,0,0.9,68.4,0,210.2,2.7
3,2255,-1,0,0.8,68.4,0,212.9,2.7
3,2300,-1,0,0.8,68.5,0,215.8,2.7
3,2305,-1,0,0.7,68.8,0,215.6,2.6
3,2310,-1,0,0.7,69.4,0,192.1,2.5
3,2315,-1,0,0.6,69.8,0,191.6,2.5
3,2320,-1,0,0.6,70.2,0,210.2,2.6
3,2325,-1,0,0.5,70.3,0,201.5,2.5
3,2330,-1,0,0.5,70.5,0,180.5,2.5
3,2335,-1,0,0.5,70.7,0,177.7,2.6
3,2340,-1,0,0.5,70.9,0,195.4,2.6
3,2345,-1,0,0.4,70.9,0,193.1,2.6
3,2350,-1,0,0.3,71.3,0,179.9,2.5
3,2355,-1,0,0.3,71.8,0,179.2,2.5
3,2400,-1,0,0.3,71,0,194.7,2.3
4,5,-1,0,5.5,62.7,0,211.2,2.4
4,10,-1,0,5.4,62.7,0,226,2.5
4,15,-1,0,5.4,62.6,0,229.5,2.6
4,20,-1,0,5.3,62.9,0.01,204,2.6
4,25,-1,0,5.3,62.9,0,221.8,2.5
4,30,-1,0,5.2,63.3,0,195.1,2.5
4,35,-1,0,5.1,63.7,0,203.4,2.4
4,40,-1,0,4.9,64.4,0.01,209.2,2.3
4,45,-1,0,4.9,64.7,0,219.3,2.3
4,50,-1,0,4.9,64.8,0,204.9,2.3
4,55,-1,0,4.9,64.8,0.01,187,2.5
4,100,-1,0,4.8,65.1,0,220.1,2.5
4,105,-1,0,4.6,66,0.01,216.9,2.6
4,110,-1,0,4.6,66.1,0,192.1,2.6
4,115,-1,0,4.5,65.9,0,205.7,2.5
4,120,-1,0,4.5,66,0,227,2.5
4,125,-1,0,4.4,66.2,0,227.8,2.4
4,130,-1,0,4.3,66.1,0,246.4,2.4
4,135,-1,0,4.2,66.5,0,211.5,2.5
4,140,-1,0,4.2,66.7,0,190.7,2.5
4,145,-1,0,4.1,66.9,0,220.2,2.5
4,150,-1,0,4,67.5,0,206,2.4
4,155,-1,0,4,67.2,0,223.8,2.5
4,200,-1,0,4,67.2,0,194,2.5
4,205,-1,0,4,67.2,0,189,2.5
4,210,-1,0,3.9,67.7,0,209.8,2.6
4,215,-1,0,3.8,68.3,0,219.6,2.5
4,220,-1,0,3.7,68.6,0,210.3,2.6
4,225,-1,0,3.7,68.7,0,214.6,2.5
4,230,-1,0,3.7,68.5,0,187.8,2.5
4,235,-1,0,3.6,68.8,0,203.5,2.4
4,240,-1,0,3.6,68.9,0,199.2,2.4
4,245,-1,0,3.6,68.7,0,196.7,2.4
4,250,-1,0,3.5,68.9,0,191.7,2.5
4,255,-1,0,3.5,68.9,0,195.1,2.5
4,300,-1,0,3.5,68.9,0,194.7,2.5
4,305,-1,0,3.4,69.1,0,217.3,2.4
4,310,-1,0,3.4,69.2,0,215.6,2.4
4,315,-1,0,3.3,69.5,0,224,2.4
4,320,-1,0,3.2,69.7,0,210.4,2.4
4,325,-1,0,3.2,70,0,219.8,2.4
4,330,-1,0,3.2,70.1,0,214.1,2.4
4,335,-1,0,3.2,69.9,0,236.2,2.4
4,340,-1,0,3.2,69.9,0,214.5,2.3
4,345,-1,0,3.1,70,0,214.9,2.4
4,350,-1,0,3.1,69.8,0,219.7,2.4
4,355,-1,0,3.1,70.4,0,252.3,2.3
4,400,-1,0,3.1,70,0,227.4,2.3
4,405,-1,0,3.2,69.8,0,226.8,2.5
4,410,-1,0,3.1,70.1,0,205.6,2.3
4,415,-1,0,2.9,70.9,0,217.5,2.3
4,420,-1,0,3,70.7,0,241.2,2.2
4,425,-1,0,3,70,0,258,2.2
4,430,-1,0,2.8,70.8,0,238.8,2.3
4,435,-1,0,2.8,71.3,0,228.1,2.3
4,440,-1,0,2.6,71.9,0,239.7,2.2
4,445,-1,0,2.6,72.1,0,198.2,2.1
4,450,-1,0,2.5,72.9,0,204.6,2.1
4,455,-1,0,2.4,73.4,0,190.1,2.2
4,500,-1,0,2.4,73.6,0,199,2.2
4,505,-1,0,2.4,73.8,0,207.5,2.2
4,510,-1,0,2.5,73.5,0,241.6,2.1
4,515,-1,0,2.5,73.5,0,218.6,2.1
4,520,-1,0,2.4,73.9,0,220.8,2.1
4,525,0,0,2.4,73.9,0,233,2.3
4,530,0,1,2.3,74.4,0,222.5,2.3
4,535,0,1,2.3,74.4,0,217.9,2.2
4,540,1,2,2.3,74.5,0,231.5,2.2
4,545,3,4,2.2,75.2,0,226.4,2.3
4,550,5,5,2.1,75.6,0,218.3,2.4
4,555,7,7,2.1,75.7,0,221.1,2.3
4,600,10,9,2.1,75.8,0,238.6,2.4
4,605,15,12,2.2,75.7,0,233.6,2.5
4,610,20,15,2.3,75.4,0,220.9,2.5
4,615,27,20,2.3,75.4,0,241.1,2.4
4,620,36,24,2.4,75.5,0,209.8,2.3
4,625,44,28,2.5,75.4,0,222.7,2.2
4,630,52,32,2.6,75,0,213.7,2.3
4,635,63,36,2.7,74.8,0,212,2.5
4,640,72,40,2.9,74.6,0,235.4,2.5
4,645,82,45,3.1,74.2,0,228,2.5
4,650,96,51,3.3,73.8,0,209.1,2.5
4,655,109,54,3.4,73.6,0,215.4,2.5
4,700,111,55,3.6,73.1,0,191.1,2.7
4,705,120,61,3.8,72.6,0,212.4,2.7
4,710,143,68,4,72,0,237.9,2.7
4,715,152,73,4.2,71.3,0,206,2.7
4,720,163,75,4.5,70.6,0,204.5,2.8
4,725,173,76,4.7,69.8,0,192.4,2.8
4,730,187,76,5,68.8,0,183.3,2.8
4,735,190,76,5.2,68,0,173.4,2.8
4,740,202,78,5.4,67.2,0,199.3,2.9
4,745,209,82,5.7,66.3,0,188.7,2.9
4,750,226,87,5.8,66.1,0,186.5,3
4,755,247,87,6.1,65.3,0,185.3,3
4,800,258,91,6.3,64.7,0,192,3
4,805,276,96,6.5,64,0,183.2,3
4,810,298,99,6.7,63.2,0,178.2,3
4,815,302,106,7,62.2,0,190.7,2.9
4,820,307,99,7.2,61.1,0,182.8,3
4,825,312,100,7.5,60.2,0,156.7,3.1
4,830,334,104,7.7,59.1,0,171,3
4,835,351,108,7.9,58.4,0,181.4,3.2
4,840,371,115,8.1,57.7,0,186.8,3
4,845,379,120,8.3,56.9,0,189.6,3.1
4,850,394,124,8.6,55.9,0,183.7,3.1
4,855,399,129,8.8,55,0,196.3,3.1
4,900,422,138,8.9,55.1,0,175.7,3.3
4,905,429,137,9.2,54.2,0,188.8,3.4
4,910,452,137,9.4,53.2,0,194.1,3.2
4,915,445,135,9.7,52.4,0,182.8,3.4
4,920,458,129,9.9,51.4,0,181.1,3.4
4,925,481,124,10,50.6,0,187.9,3.5
4,930,482,125,10.2,49.3,0,193,3.5
4,935,484,124,10.3,49.1,0,187.9,3.4
4,940,496,128,10.5,48.2,0,183.9,3.5
4,945,522,130,10.7,47.7,0,181.2,3.5
4,950,519,127,10.9,46.8,0,186.5,3.5
4,955,542,126,11.1,46,0,171.8,3.6
4,1000,552,125,11.3,45.4,0,175.4,3.6
4,1005,553,126,11.4,45,0,175.7,3.5
4,1010,549,132,11.5,44.7,0,179.8,3.7
4,1015,560,135,11.6,43.9,0,179.3,3.5
4,1020,595,141,11.8,43.6,0,184,3.6
4,1025,607,139,12,43.2,0,186.6,3.7
4,1030,621,140,12.2,42.3,0,180.1,3.8
4,1035,616,141,12.4,41.7,0,188.1,4
4,1040,607,142,12.5,41.3,0,181.7,4.1
4,1045,621,148,12.6,40.9,0,185.2,4.1
4,1050,601,149,12.7,40.7,0,187.4,4.3
4,1055,635,155,12.8,40.4,0,185.3,4.3
4,1100,648,162,12.9,40.1,0,186,4.3
4,1105,647,161,13,39.9,0,183.8,4.3
4,1110,652,161,13.1,39.4,0,185.6,4.3
4,1115,652,160,13.1,39.1,0,184.7,4.3
4,1120,645,163,13.3,38.7,0,196.8,4.5
4,1125,669,167,13.3,38.5,0,186.4,4.6
4,1130,670,165,13.5,37.9,0,185.1,4.6
4,1135,660,177,13.5,37.7,0,187.3,4.5
4,1140,650,181,13.5,37.5,0,184,4.5
4,1145,668,186,13.6,37.2,0,192.2,4.6
4,1150,681,190,13.7,36.9,0,189.1,4.5
4,1155,685,192,13.8,36.8,0,185,4.5
4,1200,688,193,13.9,36.6,0,193.7,4.7
4,1205,710,195,14,36.3,0,201.7,4.5
4,1210,694,179,14,36.4,0,189.7,4.5
4,1215,706,177,14.1,36.5,0,193,4.6
4,1220,695,180,14.1,36.3,0,191.3,4.7
4,1225,699,183,14.1,36.3,0,196.7,4.4
4,1230,714,179,14.3,35.7,0,206,4.4
4,1235,701,181,14.5,35,0,200.5,4.5
4,1240,691,183,14.5,34.9,0,197.9,4.5
4,1245,693,183,14.7,34.4,0,197.9,4.4
4,1250,732,177,14.7,33.9,0,200.5,4.4
4,1255,702,185,14.8,33.8,0,211.5,4.2
4,1300,654,185,14.8,33.4,0,200.4,4.4
4,1305,691,181,14.9,33.7,0,198.5,4.6
4,1310,649,178,14.9,33.4,0,199.9,4.5
4,1315,691,181,15,33.2,0,209.4,4.4
4,1320,664,178,15.1,33.1,0,209.5,4.7
4,1325,668,185,15.2,32.8,0,210.8,4.7
4,1330,672,191,15.2,32.3,0,207.9,4.8
4,1335,661,186,15.2,32.2,0,203.5,5
4,1340,673,192,15.2,32.9,0,228,5
4,1345,665,193,15.2,33,0.01,216.4,5
4,1350,640,200,15.2,33.1,0,211.5,4.7
